Origin,Problem ID,Labeled Date,Duration (s),Labeling state,User ID,Respondent type,q1,Correct answer,Response correct
ID0766-phase5,39547377,6/10/26,82,Labeled,584340,med student,d',D,Yes
ID0769-phase5,39547378,5/30/26,78,Labeled,579474,med student,a',B,No
ID0769-phase5,39547378,6/11/26,155,Labeled,579918,med student,b',B,Yes
ID0769-phase5,39547378,5/31/26,103,Labeled,584340,med student,b',B,Yes
ID0770-phase5,39547379,5/30/26,26,Labeled,579474,med student,g',E,No
ID0770-phase5,39547379,5/30/26,123,Labeled,584340,med student,g',E,No
ID0770-phase5,39547379,6/1/26,93,Labeled,680819,med student,j',E,No
ID0773-phase5,39547380,6/12/26,1030,Labeled,579547,med student,d',D,Yes
ID0773-phase5,39547380,6/11/26,194,Labeled,579918,med student,d',D,Yes
ID0773-phase5,39547380,6/11/26,165,Labeled,586841,med student,d',D,Yes
ID0777-phase5,39547381,6/10/26,102,Labeled,579918,med student,i',A,No
ID0777-phase5,39547381,5/29/26,69,Labeled,584340,med student,a',A,Yes
ID0777-phase5,39547381,5/28/26,155,Labeled,618830,med student,a',A,Yes
ID0778-phase5,39547382,6/13/26,69,Labeled,579547,med student,g',G,Yes
ID0778-phase5,39547382,6/11/26,60,Labeled,586841,med student,g',G,Yes
ID0778-phase5,39547382,6/12/26,100,Labeled,618830,med student,g',G,Yes
ID0779-phase5,39547383,6/13/26,58,Labeled,579547,med student,c',C,Yes
ID0779-phase5,39547383,6/12/26,69,Labeled,586841,med student,a',C,No
ID0779-phase5,39547383,6/12/26,173,Labeled,618830,med student,a',C,No
ID0780-phase5,39547384,6/2/26,88,Labeled,579547,med student,c',C,Yes
ID0780-phase5,39547384,6/3/26,99,Labeled,584340,med student,c',C,Yes
ID0780-phase5,39547384,6/2/26,322,Labeled,601253,med student,b',C,No
ID0780-phase5,39547384,6/3/26,170,Labeled,603017,med student,b',C,No
ID0784-phase5,39547385,6/5/26,93,Labeled,579918,med student,c',C,Yes
ID0784-phase5,39547385,6/11/26,136,Labeled,584340,med student,c',C,Yes
ID0784-phase5,39547385,6/4/26,208,Labeled,601253,med student,c',C,Yes
ID0786-phase5,39547386,6/4/26,7,Labeled,579547,med student,a',A,Yes
ID0786-phase5,39547386,6/4/26,103,Labeled,584340,med student,a',A,Yes
ID0786-phase5,39547386,6/4/26,110,Labeled,601253,med student,i',A,No
ID0788-phase5,39547387,6/1/26,51,Labeled,579474,med student,d',B,No
ID0788-phase5,39547387,6/9/26,198,Labeled,579918,med student,b',B,Yes
ID0788-phase5,39547387,5/30/26,84,Labeled,584340,med student,b',B,Yes
ID0789-phase5,39547388,6/10/26,162,Labeled,579918,med student,c',A,No
ID0789-phase5,39547388,6/4/26,186,Labeled,601253,med student,a',A,Yes
ID0789-phase5,39547388,6/5/26,66,Labeled,603017,med student,a',A,Yes
ID0790-phase5,39547389,6/1/26,23,Labeled,579547,med student,c',C,Yes
ID0790-phase5,39547389,6/1/26,89,Labeled,584340,med student,c',C,Yes
ID0790-phase5,39547389,6/11/26,118,Labeled,586841,med student,a',C,No
ID0792-phase5,39547390,5/30/26,32,Labeled,579474,med student,i',I,Yes
ID0792-phase5,39547390,5/29/26,86,Labeled,584340,med student,i',I,Yes
ID0792-phase5,39547390,6/1/26,32,Labeled,680819,med student,h',I,No
ID0798-phase5,39547391,6/4/26,60,Labeled,579918,med student,h',H,Yes
ID0798-phase5,39547391,6/4/26,129,Labeled,584340,med student,h',H,Yes
ID0798-phase5,39547391,6/11/26,55,Labeled,586841,med student,h',H,Yes
ID0799-phase5,39547392,6/13/26,17,Labeled,579547,med student,d',D,Yes
ID0799-phase5,39547392,6/12/26,101,Labeled,586841,med student,d',D,Yes
ID0799-phase5,39547392,6/13/26,93,Labeled,618830,med student,d',D,Yes
ID0801-phase5,39547393,6/7/26,127,Labeled,579474,med student,d',B,No
ID0801-phase5,39547393,6/6/26,112,Labeled,584340,med student,b',B,Yes
ID0801-phase5,39547393,6/5/26,88,Labeled,601253,med student,d',B,No
ID0802-phase5,39547394,6/12/26,134,Labeled,579547,med student,d',D,Yes
ID0802-phase5,39547394,6/12/26,95,Labeled,586841,med student,b',D,No
ID0802-phase5,39547394,6/12/26,79,Labeled,618830,med student,d',D,Yes
ID0803-phase5,39547395,6/1/26,46,Labeled,579547,med student,d',D,Yes
ID0803-phase5,39547395,5/29/26,124,Labeled,584340,med student,c',D,No
ID0803-phase5,39547395,5/30/26,335,Labeled,618830,med student,d',D,Yes
ID0805-phase5,39547396,6/9/26,33,Labeled,579547,med student,j',J,Yes
ID0805-phase5,39547396,6/4/26,92,Labeled,584340,med student,g',J,No
ID0805-phase5,39547396,6/4/26,63,Labeled,601253,med student,g',J,No
ID0809-phase5,39547397,6/11/26,65,Labeled,579918,med student,c',B,No
ID0809-phase5,39547397,6/4/26,158,Labeled,584340,med student,b',B,Yes
ID0809-phase5,39547397,6/4/26,381,Labeled,601253,med student,c',B,No
ID0810-phase5,39547398,6/4/26,12,Labeled,579547,med student,c',C,Yes
ID0810-phase5,39547398,6/4/26,162,Labeled,584340,med student,c',C,Yes
ID0810-phase5,39547398,6/9/26,126,Labeled,618830,med student,c',C,Yes
ID0811-phase5,39547399,6/1/26,38,Labeled,579474,med student,f',A,No
ID0811-phase5,39547399,6/11/26,68,Labeled,579918,med student,a',A,Yes
ID0811-phase5,39547399,6/2/26,142,Labeled,584340,med student,a',A,Yes
ID0813-phase5,39547400,6/12/26,1145,Labeled,579547,med student,d',D,Yes
ID0813-phase5,39547400,6/11/26,89,Labeled,586841,med student,b',D,No
ID0813-phase5,39547400,6/12/26,73,Labeled,618830,med student,f',D,No
ID0815-phase5,39547401,6/1/26,71,Labeled,579474,med student,i',I,Yes
ID0815-phase5,39547401,6/2/26,148,Labeled,579547,med student,b',I,No
ID0815-phase5,39547401,6/1/26,115,Labeled,584340,med student,i',I,Yes
ID0816-phase5,39547402,6/10/26,236,Labeled,579918,med student,i',E,No
ID0816-phase5,39547402,6/7/26,109,Labeled,584340,med student,i',E,No
ID0816-phase5,39547402,6/11/26,98,Labeled,586841,med student,e',E,Yes
ID0819-phase5,39547403,5/30/26,47,Labeled,579474,med student,d',C,No
ID0819-phase5,39547403,6/11/26,179,Labeled,579918,med student,c',C,Yes
ID0819-phase5,39547403,5/30/26,129,Labeled,584340,med student,c',C,Yes
ID0821-phase5,39547404,6/1/26,68,Labeled,579474,med student,a',A,Yes
ID0821-phase5,39547404,6/2/26,140,Labeled,579547,med student,a',A,Yes
ID0821-phase5,39547404,6/1/26,93,Labeled,584340,med student,d',A,No
ID0826-phase5,39547405,6/4/26,100,Labeled,579547,med student,c',C,Yes
ID0826-phase5,39547405,6/4/26,121,Labeled,584340,med student,c',C,Yes
ID0826-phase5,39547405,6/4/26,386,Labeled,601253,med student,c',C,Yes
ID0827-phase5,39547406,6/9/26,132,Labeled,579547,med student,c',C,Yes
ID0827-phase5,39547406,6/2/26,123,Labeled,584340,med student,c',C,Yes
ID0827-phase5,39547406,6/3/26,86,Labeled,603017,med student,g',C,No
ID0828-phase5,39547407,6/11/26,21,Labeled,579547,med student,a',E,No
ID0828-phase5,39547407,6/6/26,178,Labeled,579918,med student,g',E,No
ID0828-phase5,39547407,6/7/26,96,Labeled,584340,med student,a',E,No
ID0831-phase5,39547408,6/16/26,120,Labeled,579918,med student,c',F,No
ID0831-phase5,39547408,6/13/26,140,Labeled,584340,med student,e',F,No
ID0831-phase5,39547408,6/12/26,86,Labeled,586841,med student,f',F,Yes
ID0831-phase5,39547408,6/12/26,44,Labeled,618830,med student,f',F,Yes
ID0833-phase5,39547409,5/30/26,87,Labeled,584340,med student,c',C,Yes
ID0833-phase5,39547409,6/11/26,67,Labeled,586841,med student,c',C,Yes
ID0833-phase5,39547409,6/1/26,463,Labeled,601253,med student,c',C,Yes
ID0834-phase5,39547410,6/9/26,150,Labeled,579918,med student,c',C,Yes
ID0834-phase5,39547410,6/11/26,134,Labeled,584340,med student,d',C,No
ID0834-phase5,39547410,6/11/26,61,Labeled,586841,med student,a',C,No
ID0835-phase5,39547411,6/1/26,129,Labeled,584340,med student,a',A,Yes
ID0835-phase5,39547411,6/2/26,166,Labeled,601253,med student,a',A,Yes
ID0835-phase5,39547411,6/9/26,58,Labeled,618830,med student,a',A,Yes
ID0837-phase5,39547412,6/1/26,140,Labeled,579474,med student,b',C,No
ID0837-phase5,39547412,6/1/26,328,Labeled,601253,med student,c',C,Yes
ID0837-phase5,39547412,6/9/26,208,Labeled,618830,med student,c',C,Yes
ID0840-phase5,39547413,6/13/26,33,Labeled,579547,med student,a',A,Yes
ID0840-phase5,39547413,6/12/26,67,Labeled,586841,med student,a',A,Yes
ID0840-phase5,39547413,6/12/26,75,Labeled,618830,med student,d',A,No
ID0841-phase5,39547414,6/4/26,192,Labeled,579474,med student,d',C,No
ID0841-phase5,39547414,6/4/26,156,Labeled,579547,med student,d',C,No
ID0841-phase5,39547414,6/4/26,173,Labeled,601253,med student,c',C,Yes
ID0843-phase5,39547415,6/1/26,39,Labeled,579474,med student,i',B,No
ID0843-phase5,39547415,6/2/26,134,Labeled,579547,med student,a',B,No
ID0843-phase5,39547415,6/1/26,120,Labeled,584340,med student,i',B,No
ID0844-phase5,39547416,6/2/26,66,Labeled,579547,med student,a',A,Yes
ID0844-phase5,39547416,5/31/26,129,Labeled,584340,med student,a',A,Yes
ID0844-phase5,39547416,6/1/26,259,Labeled,601253,med student,a',A,Yes
ID0845-phase5,39547417,6/5/26,155,Labeled,579547,med student,c',C,Yes
ID0845-phase5,39547417,6/5/26,200,Labeled,579918,med student,c',C,Yes
ID0845-phase5,39547417,6/4/26,204,Labeled,601253,med student,c',C,Yes
ID0846-phase5,39547418,5/28/26,191,Labeled,579474,med student,c',C,Yes
ID0846-phase5,39547418,6/9/26,101,Labeled,603017,med student,c',C,Yes
ID0846-phase5,39547418,5/28/26,95,Labeled,672563,med student,b',C,No
ID0851-phase5,39547419,6/1/26,51,Labeled,579474,med student,d',D,Yes
ID0851-phase5,39547419,6/11/26,18,Labeled,579547,med student,d',D,Yes
ID0851-phase5,39547419,5/29/26,91,Labeled,584340,med student,d',D,Yes
ID0852-phase5,39547420,6/4/26,118,Labeled,579547,med student,b',A,No
ID0852-phase5,39547420,6/11/26,83,Labeled,579918,med student,d',A,No
ID0852-phase5,39547420,6/4/26,88,Labeled,584340,med student,d',A,No
ID0856-phase5,39547421,5/31/26,46,Labeled,579474,med student,j',J,Yes
ID0856-phase5,39547421,5/30/26,91,Labeled,584340,med student,j',J,Yes
ID0856-phase5,39547421,5/30/26,135,Labeled,618830,med student,a',J,No
ID0859-phase5,39547422,6/11/26,104,Labeled,579547,med student,c',C,Yes
ID0859-phase5,39547422,6/11/26,76,Labeled,579918,med student,c',C,Yes
ID0859-phase5,39547422,6/11/26,76,Labeled,586841,med student,d',C,No
ID0860-phase5,39547423,6/12/26,128,Labeled,579547,med student,b',B,Yes
ID0860-phase5,39547423,6/12/26,106,Labeled,586841,med student,d',B,No
ID0860-phase5,39547423,6/12/26,67,Labeled,618830,med student,b',B,Yes
ID0861-phase5,39547424,6/5/26,122,Labeled,579918,med student,c',C,Yes
ID0861-phase5,39547424,6/6/26,100,Labeled,601253,med student,c',C,Yes
ID0861-phase5,39547424,6/5/26,170,Labeled,603017,med student,c',C,Yes
ID0864-phase5,39547425,6/9/26,16,Labeled,579547,med student,a',A,Yes
ID0864-phase5,39547425,6/3/26,90,Labeled,584340,med student,a',A,Yes
ID0864-phase5,39547425,6/4/26,176,Labeled,601253,med student,a',A,Yes
ID0866-phase5,39547426,6/6/26,205,Labeled,579918,med student,d',D,Yes
ID0866-phase5,39547426,6/4/26,116,Labeled,584340,med student,c',D,No
ID0866-phase5,39547426,6/4/26,72,Labeled,601253,med student,c',D,No
ID0867-phase5,39547427,6/1/26,109,Labeled,579547,med student,b',B,Yes
ID0867-phase5,39547427,6/2/26,110,Labeled,584340,med student,b',B,Yes
ID0867-phase5,39547427,6/3/26,61,Labeled,603017,med student,b',B,Yes
ID0869-phase5,39547428,6/1/26,157,Labeled,579474,med student,b',B,Yes
ID0869-phase5,39547428,6/2/26,132,Labeled,579547,med student,b',B,Yes
ID0869-phase5,39547428,6/1/26,105,Labeled,584340,med student,b',B,Yes
ID0870-phase5,39547429,6/9/26,140,Labeled,584340,med student,a',A,Yes
ID0870-phase5,39547429,6/11/26,71,Labeled,586841,med student,c',A,No
ID0870-phase5,39547429,6/13/26,84,Labeled,618830,med student,e',A,No
ID0872-phase5,39547430,6/5/26,186,Labeled,579918,med student,d',D,Yes
ID0872-phase5,39547430,6/3/26,112,Labeled,584340,med student,f',D,No
ID0872-phase5,39547430,6/4/26,256,Labeled,601253,med student,d',D,Yes
ID0878-phase5,39547431,6/4/26,189,Labeled,579918,med student,d',B,No
ID0878-phase5,39547431,6/9/26,122,Labeled,584340,med student,d',B,No
ID0878-phase5,39547431,6/3/26,138,Labeled,603017,med student,a',B,No
ID0880-phase5,39547432,6/4/26,108,Labeled,584340,med student,a',F,No
ID0880-phase5,39547432,6/11/26,139,Labeled,586841,med student,b',F,No
ID0880-phase5,39547432,6/4/26,186,Labeled,601253,med student,i',F,No
ID0884-phase5,39547433,5/31/26,44,Labeled,579474,med student,c',C,Yes
ID0884-phase5,39547433,5/31/26,111,Labeled,584340,med student,c',C,Yes
ID0884-phase5,39547433,5/30/26,129,Labeled,618830,med student,d',C,No
ID0885-phase5,39547434,6/1/26,129,Labeled,579474,med student,d',D,Yes
ID0885-phase5,39547434,6/1/26,133,Labeled,584340,med student,d',D,Yes
ID0885-phase5,39547434,6/2/26,63,Labeled,618830,med student,d',D,Yes
ID0887-phase5,39547435,6/9/26,74,Labeled,579547,med student,b',B,Yes
ID0887-phase5,39547435,6/5/26,227,Labeled,579918,med student,b',B,Yes
ID0887-phase5,39547435,6/4/26,53,Labeled,601253,med student,b',B,Yes
ID0893-phase5,39547436,6/3/26,51,Labeled,579474,med student,c',D,No
ID0893-phase5,39547436,6/4/26,256,Labeled,579547,med student,d',D,Yes
ID0893-phase5,39547436,6/4/26,154,Labeled,579918,med student,d',D,Yes
ID0894-phase5,39547437,5/31/26,145,Labeled,579474,med student,b',B,Yes
ID0894-phase5,39547437,5/30/26,95,Labeled,584340,med student,b',B,Yes
ID0894-phase5,39547437,6/11/26,61,Labeled,586841,med student,b',B,Yes
ID0895-phase5,39547438,6/3/26,153,Labeled,579474,med student,c',C,Yes
ID0895-phase5,39547438,6/3/26,136,Labeled,584340,med student,b',C,No
ID0895-phase5,39547438,6/3/26,251,Labeled,603017,med student,d',C,No
ID0899-phase5,39547439,6/7/26,286,Labeled,579547,med student,b',B,Yes
ID0899-phase5,39547439,6/5/26,318,Labeled,579918,med student,d',B,No
ID0899-phase5,39547439,6/10/26,149,Labeled,584340,med student,b',B,Yes
ID0901-phase5,39547440,6/11/26,28,Labeled,579547,med student,b',B,Yes
ID0901-phase5,39547440,6/6/26,159,Labeled,579918,med student,b',B,Yes
ID0901-phase5,39547440,6/6/26,94,Labeled,584340,med student,a',B,No
ID0902-phase5,39547441,6/11/26,224,Labeled,579918,med student,e',I,No
ID0902-phase5,39547441,6/12/26,103,Labeled,584340,med student,d',I,No
ID0902-phase5,39547441,6/12/26,83,Labeled,586841,med student,c',I,No
ID0904-phase5,39547442,6/11/26,183,Labeled,579918,med student,a',A,Yes
ID0904-phase5,39547442,6/12/26,109,Labeled,584340,med student,d',A,No
ID0904-phase5,39547442,6/12/26,117,Labeled,586841,med student,b',A,No
ID0907-phase5,39547443,6/10/26,158,Labeled,579918,med student,j',C,No
ID0907-phase5,39547443,6/10/26,119,Labeled,584340,med student,e',C,No
ID0907-phase5,39547443,6/10/26,274,Labeled,601253,med student,e',C,No
ID0909-phase5,39547444,6/7/26,97,Labeled,579474,med student,a',A,Yes
ID0909-phase5,39547444,6/6/26,270,Labeled,579918,med student,a',A,Yes
ID0909-phase5,39547444,6/8/26,127,Labeled,584340,med student,a',A,Yes
ID0910-phase5,39547445,6/11/26,107,Labeled,579547,med student,d',D,Yes
ID0910-phase5,39547445,6/12/26,55,Labeled,586841,med student,b',D,No
ID0910-phase5,39547445,6/13/26,72,Labeled,618830,med student,b',D,No
ID0911-phase5,39547446,6/11/26,210,Labeled,579918,med student,a',D,No
ID0911-phase5,39547446,6/12/26,134,Labeled,584340,med student,d',D,Yes
ID0911-phase5,39547446,6/11/26,136,Labeled,586841,med student,d',D,Yes
ID0912-phase5,39547447,6/7/26,71,Labeled,579474,med student,g',E,No
ID0912-phase5,39547447,6/8/26,19,Labeled,579547,med student,a',E,No
ID0912-phase5,39547447,6/6/26,126,Labeled,584340,med student,b',E,No
ID0918-phase5,39547448,6/10/26,117,Labeled,579918,med student,d',D,Yes
ID0918-phase5,39547448,6/7/26,95,Labeled,584340,med student,d',D,Yes
ID0918-phase5,39547448,6/11/26,99,Labeled,586841,med student,d',D,Yes
ID0919-phase5,39547449,6/3/26,90,Labeled,584340,med student,a',A,Yes
ID0919-phase5,39547449,6/4/26,186,Labeled,601253,med student,g',A,No
ID0919-phase5,39547449,6/3/26,46,Labeled,603017,med student,j',A,No
ID0922-phase5,39547450,6/12/26,126,Labeled,584340,med student,i',I,Yes
ID0922-phase5,39547450,6/12/26,89,Labeled,586841,med student,g',I,No
ID0922-phase5,39547450,6/13/26,186,Labeled,618830,med student,a',I,No
ID0923-phase5,39547451,6/11/26,34,Labeled,579918,med student,a',A,Yes
ID0923-phase5,39547451,6/6/26,104,Labeled,584340,med student,a',A,Yes
ID0923-phase5,39547451,6/10/26,106,Labeled,618830,med student,a',A,Yes
ID0924-phase5,39547452,6/3/26,167,Labeled,579474,med student,b',B,Yes
ID0924-phase5,39547452,6/3/26,121,Labeled,584340,med student,a',B,No
ID0924-phase5,39547452,6/4/26,215,Labeled,601253,med student,b',B,Yes
ID0926-phase5,39547453,6/1/26,55,Labeled,579474,med student,b',A,No
ID0926-phase5,39547453,6/11/26,89,Labeled,584340,med student,j',A,No
ID0926-phase5,39547453,6/2/26,139,Labeled,601253,med student,g',A,No
ID0934-phase5,39547454,6/4/26,107,Labeled,579547,med student,g',G,Yes
ID0934-phase5,39547454,6/3/26,98,Labeled,584340,med student,g',G,Yes
ID0934-phase5,39547454,6/11/26,109,Labeled,586841,med student,a',G,No
ID0935-phase5,39547455,6/12/26,143,Labeled,586841,med student,a',A,Yes
ID0935-phase5,39547455,6/13/26,229,Labeled,601253,med student,d',A,No
ID0935-phase5,39547455,6/13/26,69,Labeled,618830,med student,a',A,Yes
ID0937-phase5,39547456,6/3/26,67,Labeled,579474,med student,a',C,No
ID0937-phase5,39547456,6/3/26,219,Labeled,579547,med student,c',C,Yes
ID0937-phase5,39547456,6/3/26,77,Labeled,584340,med student,a',C,No
ID0941-phase5,39547457,6/4/26,133,Labeled,584340,med student,i',E,No
ID0941-phase5,39547457,6/4/26,325,Labeled,601253,med student,c',E,No
ID0941-phase5,39547457,6/5/26,109,Labeled,603017,med student,c',E,No
ID0942-phase5,39547458,6/7/26,142,Labeled,579547,med student,d',H,No
ID0942-phase5,39547458,6/10/26,144,Labeled,579918,med student,h',H,Yes
ID0942-phase5,39547458,6/10/26,148,Labeled,584340,med student,g',H,No
ID0944-phase5,39547459,6/5/26,14,Labeled,579547,med student,b',B,Yes
ID0944-phase5,39547459,6/4/26,94,Labeled,584340,med student,b',B,Yes
ID0944-phase5,39547459,6/4/26,112,Labeled,601253,med student,b',B,Yes
ID0948-phase5,39547460,6/12/26,128,Labeled,579918,med student,f',F,Yes
ID0948-phase5,39547460,6/12/26,108,Labeled,584340,med student,h',F,No
ID0948-phase5,39547460,6/12/26,127,Labeled,586841,med student,f',F,Yes
ID0949-phase5,39547461,5/27/26,48,Labeled,579474,med student,c',C,Yes
ID0949-phase5,39547461,5/29/26,71,Labeled,586831,med student,c',C,Yes
ID0949-phase5,39547461,5/28/26,79,Labeled,618830,med student,c',C,Yes
ID0951-phase5,39547462,5/27/26,97,Labeled,579474,med student,b',B,Yes
ID0951-phase5,39547462,6/9/26,61,Labeled,618830,med student,b',B,Yes
ID0951-phase5,39547462,5/28/26,34,Labeled,672563,med student,b',B,Yes
ID0953-phase5,39547463,5/30/26,97,Labeled,584340,med student,b',D,No
ID0953-phase5,39547463,6/11/26,84,Labeled,586841,med student,c',D,No
ID0953-phase5,39547463,5/30/26,57,Labeled,618830,med student,b',D,No
ID0957-phase5,39547464,6/11/26,187,Labeled,579918,med student,a',J,No
ID0957-phase5,39547464,6/11/26,63,Labeled,586841,med student,j',J,Yes
ID0957-phase5,39547464,6/12/26,200,Labeled,618830,med student,a',J,No
ID0962-phase5,39547465,6/8/26,213,Labeled,579918,med student,a',A,Yes
ID0962-phase5,39547465,5/29/26,56,Labeled,586831,med student,c',A,No
ID0962-phase5,39547465,5/28/26,62,Labeled,586841,med student,a',A,Yes
ID0963-phase5,39547466,5/31/26,25,Labeled,579474,med student,d',D,Yes
ID0963-phase5,39547466,5/30/26,47,Labeled,584340,med student,d',D,Yes
ID0963-phase5,39547466,5/30/26,134,Labeled,618830,med student,d',D,Yes
ID0965-phase5,39547467,5/30/26,116,Labeled,584340,med student,i',F,No
ID0965-phase5,39547467,5/28/26,52,Labeled,586841,med student,f',F,Yes
ID0965-phase5,39547467,6/1/26,70,Labeled,680819,med student,i',F,No
ID0972-phase5,39547468,6/1/26,36,Labeled,579474,med student,b',B,Yes
ID0972-phase5,39547468,6/8/26,35,Labeled,579547,med student,b',B,Yes
ID0972-phase5,39547468,5/31/26,128,Labeled,584340,med student,e',B,No
ID0973-phase5,39547469,6/1/26,94,Labeled,579474,med student,d',D,Yes
ID0973-phase5,39547469,6/2/26,106,Labeled,579547,med student,d',D,Yes
ID0973-phase5,39547469,6/1/26,140,Labeled,584340,med student,d',D,Yes
ID0974-phase5,39547470,6/5/26,42,Labeled,579547,med student,d',D,Yes
ID0974-phase5,39547470,6/5/26,97,Labeled,579918,med student,a',D,No
ID0974-phase5,39547470,6/6/26,132,Labeled,601253,med student,a',D,No
