model,Origin,concordance_pct,n_sentence_pairs,missing_model_row,model_csv
Qwen-72B_SR,ID1448,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1450,60.0,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1452,77.77777777777777,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1454,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1459,90.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1460,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1462,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1463,25.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1464,61.53846153846154,13,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1466,77.77777777777777,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1467,81.81818181818181,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1468,90.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1469,81.81818181818181,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1474,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1475,100.0,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1479,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1480,57.142857142857146,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1483,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1485,,0,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1488,80.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1489,100.0,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1491,71.42857142857143,14,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1492,100.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1494,50.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1496,100.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1500,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1501,100.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1504,100.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1505,61.11111111111112,18,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1506,100.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1507,100.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1508,41.66666666666666,12,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1513,78.94736842105263,19,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1515,100.0,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1520,62.5,16,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1524,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1525,60.0,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1526,37.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1530,80.0,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1531,100.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1534,76.92307692307692,13,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1536,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1538,60.0,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1539,100.0,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1540,93.33333333333331,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1541,33.333333333333336,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1543,80.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1544,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1550,81.25,16,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1551,68.42105263157895,19,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1552,87.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1553,33.333333333333336,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1557,100.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1558,75.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1559,100.0,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1565,81.81818181818181,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1567,57.142857142857146,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1569,66.66666666666667,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1570,100.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1571,100.0,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1572,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1573,71.42857142857143,14,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1574,57.142857142857146,14,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1575,62.5,16,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1578,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1581,84.61538461538461,13,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1582,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1583,57.142857142857146,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1585,54.54545454545455,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1586,53.333333333333336,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1587,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1588,73.33333333333333,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1590,83.33333333333333,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1591,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1593,62.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1594,100.0,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1596,83.33333333333333,12,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1599,77.77777777777777,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1602,62.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1612,57.142857142857146,14,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1613,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1614,100.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1617,87.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1622,90.9090909090909,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1632,57.142857142857146,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1633,60.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1636,77.77777777777777,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1637,83.33333333333333,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1638,63.1578947368421,19,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1646,50.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1650,46.66666666666666,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1651,55.55555555555556,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1652,100.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1654,33.333333333333336,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1656,33.333333333333336,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1659,78.94736842105263,19,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1660,100.0,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1662,66.66666666666667,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1663,78.57142857142857,14,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1664,60.0,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1667,88.88888888888889,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1668,70.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1672,100.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1673,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1674,41.1764705882353,17,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1676,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1678,20.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1679,61.53846153846154,13,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1684,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1685,62.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1688,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1691,80.0,15,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1693,90.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1694,72.72727272727273,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1696,100.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1698,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1699,69.23076923076923,13,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1700,66.66666666666667,12,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1701,66.66666666666667,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1704,50.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1712,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1713,100.0,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1715,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1717,53.84615384615385,13,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1718,77.77777777777777,9,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1722,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1724,72.72727272727273,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1725,60.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1727,50.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1734,85.71428571428571,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1738,72.72727272727273,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1741,62.5,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1742,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1743,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1744,16.666666666666668,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1746,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1747,54.54545454545455,11,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1749,28.571428571428573,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1750,33.333333333333336,3,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1751,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1755,33.333333333333336,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1757,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1758,80.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1761,57.142857142857146,14,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1762,80.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1766,71.42857142857143,7,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1768,50.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1769,53.84615384615385,13,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1772,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1773,70.0,10,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1774,100.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1776,75.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1777,75.0,4,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1778,50.0,6,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1779,40.0,5,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
Qwen-72B_SR,ID1783,75.0,8,False,/orcd/home/002/yuexing/NeuRIPS25/Physician_Labels/results/[SR]Qwen72B_annotated_MedPAIR_relevancy.csv
