Origin,Question,Labels,Category,Combination
ID0576,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0576,q10,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0576,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0576,q12,"('not applicable', 'not applicable')",Other,
ID0576,q13,"('not applicable', 'not applicable')",Other,
ID0576,q14,"('not applicable', 'not applicable')",Other,
ID0576,q15,"('not applicable', 'not applicable')",Other,
ID0576,q16,"('not applicable', 'not applicable')",Other,
ID0576,q17,"('not applicable', 'not applicable')",Other,
ID0576,q18,"('not applicable', 'not applicable')",Other,
ID0576,q19,"('not applicable', 'not applicable')",Other,
ID0576,q20,"('not applicable', 'not applicable')",Other,
ID0576,q21,"('not applicable', 'not applicable')",Other,
ID0576,q22,"('not applicable', 'not applicable')",Other,
ID0577,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0577,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0577,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0577,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0577,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0577,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0577,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0577,q9,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0577,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0577,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0577,q12,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0577,q13,"('not applicable', 'not applicable')",Other,
ID0577,q14,"('not applicable', 'not applicable')",Other,
ID0577,q15,"('not applicable', 'not applicable')",Other,
ID0577,q16,"('not applicable', 'not applicable')",Other,
ID0577,q17,"('not applicable', 'not applicable')",Other,
ID0577,q18,"('not applicable', 'not applicable')",Other,
ID0577,q19,"('not applicable', 'not applicable')",Other,
ID0577,q20,"('not applicable', 'not applicable')",Other,
ID0577,q21,"('not applicable', 'not applicable')",Other,
ID0577,q22,"('not applicable', 'not applicable')",Other,
ID0589,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0589,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0589,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0589,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0589,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0589,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0589,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0589,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0589,q10,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0589,q11,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID0589,q12,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0589,q13,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0589,q14,"('not applicable', 'not applicable')",Other,
ID0589,q15,"('not applicable', 'not applicable')",Other,
ID0589,q16,"('not applicable', 'not applicable')",Other,
ID0589,q17,"('not applicable', 'not applicable')",Other,
ID0589,q18,"('not applicable', 'not applicable')",Other,
ID0589,q19,"('not applicable', 'not applicable')",Other,
ID0589,q20,"('not applicable', 'not applicable')",Other,
ID0589,q21,"('not applicable', 'not applicable')",Other,
ID0589,q22,"('not applicable', 'not applicable')",Other,
ID0592,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0592,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0592,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0592,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0592,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0592,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0592,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0592,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0592,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0592,q11,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0592,q12,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0592,q13,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0592,q14,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0592,q15,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0592,q16,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0592,q17,"('not applicable', 'not applicable')",Other,
ID0592,q18,"('not applicable', 'not applicable')",Other,
ID0592,q19,"('not applicable', 'not applicable')",Other,
ID0592,q20,"('not applicable', 'not applicable')",Other,
ID0592,q21,"('not applicable', 'not applicable')",Other,
ID0592,q22,"('not applicable', 'not applicable')",Other,
ID0594,q2,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0594,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0594,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0594,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0594,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0594,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0594,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0594,q9,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0594,q10,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0594,q11,"('High', 'not applicable')",Other,
ID0594,q12,"('not applicable', 'not applicable')",Other,
ID0594,q13,"('not applicable', 'not applicable')",Other,
ID0594,q14,"('not applicable', 'not applicable')",Other,
ID0594,q15,"('not applicable', 'not applicable')",Other,
ID0594,q16,"('not applicable', 'not applicable')",Other,
ID0594,q17,"('not applicable', 'not applicable')",Other,
ID0594,q18,"('not applicable', 'not applicable')",Other,
ID0594,q19,"('not applicable', 'not applicable')",Other,
ID0594,q20,"('not applicable', 'not applicable')",Other,
ID0594,q21,"('not applicable', 'not applicable')",Other,
ID0594,q22,"('not applicable', 'not applicable')",Other,
ID0595,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0595,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0595,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0595,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0595,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0595,q7,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0595,q8,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0595,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0595,q10,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID0595,q11,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0595,q12,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0602,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0602,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0602,q4,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0602,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0602,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0602,q7,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID0602,q8,"('Low', 'not applicable')",Other,
ID0602,q9,"('not applicable', 'not applicable')",Other,
ID0602,q10,"('High', 'not applicable')",Other,
ID0602,q11,"('High', 'not applicable')",Other,
ID0602,q12,"('High', 'not applicable')",Other,
ID0602,q13,"('Low', 'not applicable')",Other,
ID0602,q14,"('not applicable', 'not applicable')",Other,
ID0602,q15,"('not applicable', 'not applicable')",Other,
ID0602,q16,"('not applicable', 'not applicable')",Other,
ID0602,q17,"('not applicable', 'not applicable')",Other,
ID0602,q18,"('not applicable', 'not applicable')",Other,
ID0602,q19,"('not applicable', 'not applicable')",Other,
ID0602,q20,"('not applicable', 'not applicable')",Other,
ID0602,q21,"('not applicable', 'not applicable')",Other,
ID0602,q22,"('not applicable', 'not applicable')",Other,
ID0616,q2,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0616,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0616,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0616,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0616,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0616,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0616,q8,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0616,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0616,q10,"('not applicable', 'not applicable')",Other,
ID0616,q11,"('not applicable', 'not applicable')",Other,
ID0616,q12,"('not applicable', 'not applicable')",Other,
ID0616,q13,"('not applicable', 'not applicable')",Other,
ID0616,q14,"('not applicable', 'not applicable')",Other,
ID0616,q15,"('not applicable', 'not applicable')",Other,
ID0616,q16,"('not applicable', 'not applicable')",Other,
ID0616,q17,"('not applicable', 'not applicable')",Other,
ID0616,q18,"('not applicable', 'not applicable')",Other,
ID0616,q19,"('not applicable', 'not applicable')",Other,
ID0616,q20,"('not applicable', 'not applicable')",Other,
ID0616,q21,"('not applicable', 'not applicable')",Other,
ID0616,q22,"('not applicable', 'not applicable')",Other,
ID0619,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0619,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0619,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0619,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0619,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0619,q7,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0619,q8,"('Irr', 'not applicable')",Other,
ID0619,q9,"('not applicable', 'not applicable')",Other,
ID0619,q10,"('not applicable', 'not applicable')",Other,
ID0619,q11,"('not applicable', 'not applicable')",Other,
ID0619,q12,"('not applicable', 'not applicable')",Other,
ID0619,q13,"('not applicable', 'not applicable')",Other,
ID0619,q14,"('not applicable', 'not applicable')",Other,
ID0619,q15,"('not applicable', 'not applicable')",Other,
ID0619,q16,"('not applicable', 'not applicable')",Other,
ID0619,q17,"('not applicable', 'not applicable')",Other,
ID0619,q18,"('not applicable', 'not applicable')",Other,
ID0619,q19,"('not applicable', 'not applicable')",Other,
ID0619,q20,"('not applicable', 'not applicable')",Other,
ID0619,q21,"('not applicable', 'not applicable')",Other,
ID0619,q22,"('not applicable', 'not applicable')",Other,
ID0626,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0626,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0626,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0626,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0626,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0626,q7,"('not applicable', 'not applicable')",Other,
ID0626,q8,"('not applicable', 'not applicable')",Other,
ID0626,q9,"('not applicable', 'not applicable')",Other,
ID0626,q10,"('not applicable', 'not applicable')",Other,
ID0626,q11,"('not applicable', 'not applicable')",Other,
ID0626,q12,"('not applicable', 'not applicable')",Other,
ID0626,q13,"('not applicable', 'not applicable')",Other,
ID0626,q14,"('not applicable', 'not applicable')",Other,
ID0626,q15,"('not applicable', 'not applicable')",Other,
ID0626,q16,"('not applicable', 'not applicable')",Other,
ID0626,q17,"('not applicable', 'not applicable')",Other,
ID0626,q18,"('not applicable', 'not applicable')",Other,
ID0626,q19,"('not applicable', 'not applicable')",Other,
ID0626,q20,"('not applicable', 'not applicable')",Other,
ID0626,q21,"('not applicable', 'not applicable')",Other,
ID0626,q22,"('not applicable', 'not applicable')",Other,
ID0629,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0629,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0629,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0629,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0629,q6,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0629,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0629,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0629,q9,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0629,q10,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0629,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0629,q12,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0629,q13,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0629,q14,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0629,q15,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0629,q16,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0629,q17,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0629,q18,"('not applicable', 'not applicable')",Other,
ID0629,q19,"('not applicable', 'not applicable')",Other,
ID0629,q20,"('not applicable', 'not applicable')",Other,
ID0629,q21,"('not applicable', 'not applicable')",Other,
ID0629,q22,"('not applicable', 'not applicable')",Other,
ID0634,q2,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0634,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0634,q4,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0634,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0634,q6,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0634,q7,"('not applicable', 'not applicable')",Other,
ID0634,q8,"('not applicable', 'not applicable')",Other,
ID0634,q9,"('not applicable', 'not applicable')",Other,
ID0634,q10,"('not applicable', 'not applicable')",Other,
ID0634,q11,"('not applicable', 'not applicable')",Other,
ID0634,q12,"('not applicable', 'not applicable')",Other,
ID0634,q13,"('not applicable', 'not applicable')",Other,
ID0634,q14,"('not applicable', 'not applicable')",Other,
ID0634,q15,"('not applicable', 'not applicable')",Other,
ID0634,q16,"('not applicable', 'not applicable')",Other,
ID0634,q17,"('not applicable', 'not applicable')",Other,
ID0634,q18,"('not applicable', 'not applicable')",Other,
ID0634,q19,"('not applicable', 'not applicable')",Other,
ID0634,q20,"('not applicable', 'not applicable')",Other,
ID0634,q21,"('not applicable', 'not applicable')",Other,
ID0634,q22,"('not applicable', 'not applicable')",Other,
ID0639,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0639,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0639,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0639,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0639,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0639,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0639,q8,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0639,q9,"('Irr', 'Irr')",Irrelevant Labels,"('Irr', 'Irr')"
ID0639,q10,"('not applicable', 'not applicable')",Other,
ID0639,q11,"('not applicable', 'not applicable')",Other,
ID0639,q12,"('not applicable', 'not applicable')",Other,
ID0639,q13,"('not applicable', 'not applicable')",Other,
ID0639,q14,"('not applicable', 'not applicable')",Other,
ID0639,q15,"('not applicable', 'not applicable')",Other,
ID0639,q16,"('not applicable', 'not applicable')",Other,
ID0639,q17,"('not applicable', 'not applicable')",Other,
ID0639,q18,"('not applicable', 'not applicable')",Other,
ID0639,q19,"('not applicable', 'not applicable')",Other,
ID0639,q20,"('not applicable', 'not applicable')",Other,
ID0639,q21,"('not applicable', 'not applicable')",Other,
ID0639,q22,"('not applicable', 'not applicable')",Other,
ID0642,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0642,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0642,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0642,q5,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0642,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0642,q7,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0642,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0642,q9,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0642,q10,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0642,q11,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0642,q12,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0642,q13,"('Irr', 'Low')",Low Relevance Labels,"('Low', 'Irr')"
ID0642,q14,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0642,q15,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0642,q16,"('not applicable', 'not applicable')",Other,
ID0642,q17,"('not applicable', 'not applicable')",Other,
ID0642,q18,"('not applicable', 'not applicable')",Other,
ID0642,q19,"('not applicable', 'not applicable')",Other,
ID0642,q20,"('not applicable', 'not applicable')",Other,
ID0642,q21,"('not applicable', 'not applicable')",Other,
ID0642,q22,"('not applicable', 'not applicable')",Other,
ID0643,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0643,q3,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0643,q4,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0643,q5,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0643,q6,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0643,q7,"('High', 'not applicable')",Other,
ID0643,q8,"('not applicable', 'not applicable')",Other,
ID0643,q9,"('not applicable', 'not applicable')",Other,
ID0643,q10,"('not applicable', 'not applicable')",Other,
ID0643,q11,"('not applicable', 'not applicable')",Other,
ID0643,q12,"('not applicable', 'not applicable')",Other,
ID0643,q13,"('not applicable', 'not applicable')",Other,
ID0643,q14,"('not applicable', 'not applicable')",Other,
ID0643,q15,"('not applicable', 'not applicable')",Other,
ID0643,q16,"('not applicable', 'not applicable')",Other,
ID0643,q17,"('not applicable', 'not applicable')",Other,
ID0643,q18,"('not applicable', 'not applicable')",Other,
ID0643,q19,"('not applicable', 'not applicable')",Other,
ID0643,q20,"('not applicable', 'not applicable')",Other,
ID0643,q21,"('not applicable', 'not applicable')",Other,
ID0643,q22,"('not applicable', 'not applicable')",Other,
ID0653,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0653,q3,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0653,q4,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0653,q5,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0653,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
ID0653,q7,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0653,q8,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0656,q2,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0656,q3,"('High', 'Low')",High Relevance Labels,"('High', 'Low')"
ID0656,q4,"('High', 'High')",High Relevance Labels,"('High', 'High')"
ID0656,q5,"('High', 'Irr')",Low Relevance Labels,"('High', 'Irr')"
ID0656,q6,"('Low', 'Low')",Low Relevance Labels,"('Low', 'Low')"
