Origin,Question,Labels,Category,Combination
ID0567,q7,"('High',)",High Relevance Labels,"('High',)"
ID0567,q8,"('High',)",High Relevance Labels,"('High',)"
ID0567,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0567,q10,"('not applicable',)",Other,
ID0567,q11,"('not applicable',)",Other,
ID0567,q12,"('not applicable',)",Other,
ID0567,q13,"('not applicable',)",Other,
ID0567,q14,"('not applicable',)",Other,
ID0567,q15,"('not applicable',)",Other,
ID0567,q16,"('not applicable',)",Other,
ID0567,q17,"('not applicable',)",Other,
ID0567,q18,"('not applicable',)",Other,
ID0567,q19,"('not applicable',)",Other,
ID0567,q20,"('not applicable',)",Other,
ID0567,q21,"('not applicable',)",Other,
ID0567,q22,"('not applicable',)",Other,
ID0574,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0574,q3,"('High',)",High Relevance Labels,"('High',)"
ID0574,q4,"('High',)",High Relevance Labels,"('High',)"
ID0574,q5,"('not applicable',)",Other,
ID0574,q6,"('not applicable',)",Other,
ID0574,q7,"('not applicable',)",Other,
ID0574,q8,"('not applicable',)",Other,
ID0574,q9,"('not applicable',)",Other,
ID0574,q10,"('not applicable',)",Other,
ID0574,q11,"('not applicable',)",Other,
ID0574,q12,"('not applicable',)",Other,
ID0574,q13,"('not applicable',)",Other,
ID0574,q14,"('not applicable',)",Other,
ID0574,q15,"('not applicable',)",Other,
ID0574,q16,"('not applicable',)",Other,
ID0574,q17,"('not applicable',)",Other,
ID0574,q18,"('not applicable',)",Other,
ID0574,q19,"('not applicable',)",Other,
ID0574,q20,"('not applicable',)",Other,
ID0574,q21,"('not applicable',)",Other,
ID0574,q22,"('not applicable',)",Other,
ID0575,q2,"('High',)",High Relevance Labels,"('High',)"
ID0575,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0575,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0575,q5,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0575,q6,"('High',)",High Relevance Labels,"('High',)"
ID0575,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0575,q8,"('High',)",High Relevance Labels,"('High',)"
ID0575,q9,"('High',)",High Relevance Labels,"('High',)"
ID0575,q10,"('High',)",High Relevance Labels,"('High',)"
ID0575,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID0575,q12,"('High',)",High Relevance Labels,"('High',)"
ID0575,q13,"('High',)",High Relevance Labels,"('High',)"
ID0575,q14,"('High',)",High Relevance Labels,"('High',)"
ID0575,q15,"('High',)",High Relevance Labels,"('High',)"
ID0575,q16,"('High',)",High Relevance Labels,"('High',)"
ID0575,q17,"('not applicable',)",Other,
ID0575,q18,"('not applicable',)",Other,
ID0575,q19,"('not applicable',)",Other,
ID0575,q20,"('not applicable',)",Other,
ID0575,q21,"('not applicable',)",Other,
ID0575,q22,"('not applicable',)",Other,
ID0581,q2,"('High',)",High Relevance Labels,"('High',)"
ID0581,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0581,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0581,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0581,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0581,q7,"('High',)",High Relevance Labels,"('High',)"
ID0581,q8,"('High',)",High Relevance Labels,"('High',)"
ID0581,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0581,q10,"('not applicable',)",Other,
ID0581,q11,"('not applicable',)",Other,
ID0581,q12,"('not applicable',)",Other,
ID0581,q13,"('not applicable',)",Other,
ID0581,q14,"('not applicable',)",Other,
ID0581,q15,"('not applicable',)",Other,
ID0581,q16,"('not applicable',)",Other,
ID0581,q17,"('not applicable',)",Other,
ID0581,q18,"('not applicable',)",Other,
ID0581,q19,"('not applicable',)",Other,
ID0581,q20,"('not applicable',)",Other,
ID0581,q21,"('not applicable',)",Other,
ID0581,q22,"('not applicable',)",Other,
ID0585,q2,"('High',)",High Relevance Labels,"('High',)"
ID0585,q3,"('High',)",High Relevance Labels,"('High',)"
ID0585,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0585,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0585,q6,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0585,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0585,q8,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0585,q9,"('High',)",High Relevance Labels,"('High',)"
ID0585,q10,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0585,q11,"('not applicable',)",Other,
ID0585,q12,"('not applicable',)",Other,
ID0585,q13,"('not applicable',)",Other,
ID0585,q14,"('not applicable',)",Other,
ID0585,q15,"('not applicable',)",Other,
ID0585,q16,"('not applicable',)",Other,
ID0585,q17,"('not applicable',)",Other,
ID0585,q18,"('not applicable',)",Other,
ID0585,q19,"('not applicable',)",Other,
ID0585,q20,"('not applicable',)",Other,
ID0585,q21,"('not applicable',)",Other,
ID0585,q22,"('not applicable',)",Other,
ID0590,q2,"('High',)",High Relevance Labels,"('High',)"
ID0590,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0590,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0590,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0590,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0590,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0590,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0590,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0590,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0590,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID0590,q12,"('Low',)",Low Relevance Labels,"('Low',)"
ID0590,q13,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0590,q14,"('not applicable',)",Other,
ID0590,q15,"('not applicable',)",Other,
ID0590,q16,"('not applicable',)",Other,
ID0590,q17,"('not applicable',)",Other,
ID0590,q18,"('not applicable',)",Other,
ID0590,q19,"('not applicable',)",Other,
ID0590,q20,"('not applicable',)",Other,
ID0590,q21,"('not applicable',)",Other,
ID0590,q22,"('not applicable',)",Other,
ID0591,q2,"('High',)",High Relevance Labels,"('High',)"
ID0591,q3,"('High',)",High Relevance Labels,"('High',)"
ID0591,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0591,q5,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0591,q6,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0591,q7,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0591,q8,"('High',)",High Relevance Labels,"('High',)"
ID0591,q9,"('High',)",High Relevance Labels,"('High',)"
ID0591,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0591,q11,"('not applicable',)",Other,
ID0591,q12,"('not applicable',)",Other,
ID0591,q13,"('not applicable',)",Other,
ID0591,q14,"('not applicable',)",Other,
ID0591,q15,"('not applicable',)",Other,
ID0591,q16,"('not applicable',)",Other,
ID0591,q17,"('not applicable',)",Other,
ID0591,q18,"('not applicable',)",Other,
ID0591,q19,"('not applicable',)",Other,
ID0591,q20,"('not applicable',)",Other,
ID0591,q21,"('not applicable',)",Other,
ID0591,q22,"('not applicable',)",Other,
ID0596,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0596,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0596,q4,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0596,q5,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0596,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0596,q7,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0596,q8,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0596,q9,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0596,q10,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0596,q11,"('High',)",High Relevance Labels,"('High',)"
ID0596,q12,"('High',)",High Relevance Labels,"('High',)"
ID0596,q13,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0596,q14,"('not applicable',)",Other,
ID0596,q15,"('not applicable',)",Other,
ID0596,q16,"('not applicable',)",Other,
ID0596,q17,"('not applicable',)",Other,
ID0596,q18,"('not applicable',)",Other,
ID0596,q19,"('not applicable',)",Other,
ID0596,q20,"('not applicable',)",Other,
ID0596,q21,"('not applicable',)",Other,
ID0596,q22,"('not applicable',)",Other,
ID0598,q2,"('High',)",High Relevance Labels,"('High',)"
ID0598,q3,"('High',)",High Relevance Labels,"('High',)"
ID0598,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0598,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0598,q6,"('not applicable',)",Other,
ID0598,q7,"('not applicable',)",Other,
ID0598,q8,"('not applicable',)",Other,
ID0598,q9,"('not applicable',)",Other,
ID0598,q10,"('not applicable',)",Other,
ID0598,q11,"('not applicable',)",Other,
ID0598,q12,"('not applicable',)",Other,
ID0598,q13,"('not applicable',)",Other,
ID0598,q14,"('not applicable',)",Other,
ID0598,q15,"('not applicable',)",Other,
ID0598,q16,"('not applicable',)",Other,
ID0598,q17,"('not applicable',)",Other,
ID0598,q18,"('not applicable',)",Other,
ID0598,q19,"('not applicable',)",Other,
ID0598,q20,"('not applicable',)",Other,
ID0598,q21,"('not applicable',)",Other,
ID0598,q22,"('not applicable',)",Other,
ID0599,q2,"('High',)",High Relevance Labels,"('High',)"
ID0599,q3,"('High',)",High Relevance Labels,"('High',)"
ID0599,q4,"('High',)",High Relevance Labels,"('High',)"
ID0599,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0599,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0599,q7,"('High',)",High Relevance Labels,"('High',)"
ID0599,q8,"('High',)",High Relevance Labels,"('High',)"
ID0599,q9,"('High',)",High Relevance Labels,"('High',)"
ID0599,q10,"('High',)",High Relevance Labels,"('High',)"
ID0599,q11,"('not applicable',)",Other,
ID0599,q12,"('not applicable',)",Other,
ID0599,q13,"('not applicable',)",Other,
ID0599,q14,"('not applicable',)",Other,
ID0599,q15,"('not applicable',)",Other,
ID0599,q16,"('not applicable',)",Other,
ID0599,q17,"('not applicable',)",Other,
ID0599,q18,"('not applicable',)",Other,
ID0599,q19,"('not applicable',)",Other,
ID0599,q20,"('not applicable',)",Other,
ID0599,q21,"('not applicable',)",Other,
ID0599,q22,"('not applicable',)",Other,
ID0601,q2,"('Low',)",Low Relevance Labels,"('Low',)"
ID0601,q3,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0601,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0601,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0601,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0601,q7,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0601,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0601,q9,"('High',)",High Relevance Labels,"('High',)"
ID0601,q10,"('not applicable',)",Other,
ID0601,q11,"('not applicable',)",Other,
ID0601,q12,"('not applicable',)",Other,
ID0601,q13,"('not applicable',)",Other,
ID0601,q14,"('not applicable',)",Other,
ID0601,q15,"('not applicable',)",Other,
ID0601,q16,"('not applicable',)",Other,
ID0601,q17,"('not applicable',)",Other,
ID0601,q18,"('not applicable',)",Other,
ID0601,q19,"('not applicable',)",Other,
ID0601,q20,"('not applicable',)",Other,
ID0601,q21,"('not applicable',)",Other,
ID0601,q22,"('not applicable',)",Other,
ID0603,q2,"('High',)",High Relevance Labels,"('High',)"
ID0603,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0603,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0603,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0603,q6,"('High',)",High Relevance Labels,"('High',)"
ID0603,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0603,q8,"('High',)",High Relevance Labels,"('High',)"
ID0603,q9,"('High',)",High Relevance Labels,"('High',)"
ID0603,q10,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0603,q11,"('not applicable',)",Other,
ID0603,q12,"('not applicable',)",Other,
ID0603,q13,"('not applicable',)",Other,
ID0603,q14,"('not applicable',)",Other,
ID0603,q15,"('not applicable',)",Other,
ID0603,q16,"('not applicable',)",Other,
ID0603,q17,"('not applicable',)",Other,
ID0603,q18,"('not applicable',)",Other,
ID0603,q19,"('not applicable',)",Other,
ID0603,q20,"('not applicable',)",Other,
ID0603,q21,"('not applicable',)",Other,
ID0603,q22,"('not applicable',)",Other,
ID0605,q2,"('High',)",High Relevance Labels,"('High',)"
ID0605,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0605,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0605,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0605,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0605,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0605,q8,"('High',)",High Relevance Labels,"('High',)"
ID0605,q9,"('High',)",High Relevance Labels,"('High',)"
ID0605,q10,"('not applicable',)",Other,
ID0605,q11,"('not applicable',)",Other,
ID0605,q12,"('not applicable',)",Other,
ID0605,q13,"('not applicable',)",Other,
ID0605,q14,"('not applicable',)",Other,
ID0605,q15,"('not applicable',)",Other,
ID0605,q16,"('not applicable',)",Other,
ID0605,q17,"('not applicable',)",Other,
ID0605,q18,"('not applicable',)",Other,
ID0605,q19,"('not applicable',)",Other,
ID0605,q20,"('not applicable',)",Other,
ID0605,q21,"('not applicable',)",Other,
ID0605,q22,"('not applicable',)",Other,
ID0618,q2,"('High',)",High Relevance Labels,"('High',)"
ID0618,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0618,q4,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0618,q5,"('High',)",High Relevance Labels,"('High',)"
ID0618,q6,"('High',)",High Relevance Labels,"('High',)"
ID0618,q7,"('High',)",High Relevance Labels,"('High',)"
ID0618,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0618,q9,"('not applicable',)",Other,
ID0618,q10,"('not applicable',)",Other,
ID0618,q11,"('not applicable',)",Other,
ID0618,q12,"('not applicable',)",Other,
ID0618,q13,"('not applicable',)",Other,
ID0618,q14,"('not applicable',)",Other,
ID0618,q15,"('not applicable',)",Other,
ID0618,q16,"('not applicable',)",Other,
ID0618,q17,"('not applicable',)",Other,
ID0618,q18,"('not applicable',)",Other,
ID0618,q19,"('not applicable',)",Other,
ID0618,q20,"('not applicable',)",Other,
ID0618,q21,"('not applicable',)",Other,
ID0618,q22,"('not applicable',)",Other,
ID0621,q2,"('High',)",High Relevance Labels,"('High',)"
ID0621,q3,"('High',)",High Relevance Labels,"('High',)"
ID0621,q4,"('High',)",High Relevance Labels,"('High',)"
ID0621,q5,"('High',)",High Relevance Labels,"('High',)"
ID0621,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0621,q7,"('High',)",High Relevance Labels,"('High',)"
ID0621,q8,"('High',)",High Relevance Labels,"('High',)"
ID0621,q9,"('High',)",High Relevance Labels,"('High',)"
ID0621,q10,"('not applicable',)",Other,
ID0621,q11,"('not applicable',)",Other,
ID0621,q12,"('not applicable',)",Other,
ID0621,q13,"('not applicable',)",Other,
ID0621,q14,"('not applicable',)",Other,
ID0621,q15,"('not applicable',)",Other,
ID0621,q16,"('not applicable',)",Other,
ID0621,q17,"('not applicable',)",Other,
ID0621,q18,"('not applicable',)",Other,
ID0621,q19,"('not applicable',)",Other,
ID0621,q20,"('not applicable',)",Other,
ID0621,q21,"('not applicable',)",Other,
ID0621,q22,"('not applicable',)",Other,
ID0625,q2,"('High',)",High Relevance Labels,"('High',)"
ID0625,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0625,q4,"('High',)",High Relevance Labels,"('High',)"
ID0625,q5,"('High',)",High Relevance Labels,"('High',)"
ID0625,q6,"('not applicable',)",Other,
ID0625,q7,"('not applicable',)",Other,
ID0625,q8,"('not applicable',)",Other,
ID0625,q9,"('not applicable',)",Other,
ID0625,q10,"('not applicable',)",Other,
ID0625,q11,"('not applicable',)",Other,
ID0625,q12,"('not applicable',)",Other,
ID0625,q13,"('not applicable',)",Other,
ID0625,q14,"('not applicable',)",Other,
ID0625,q15,"('not applicable',)",Other,
ID0625,q16,"('not applicable',)",Other,
ID0625,q17,"('not applicable',)",Other,
ID0625,q18,"('not applicable',)",Other,
ID0625,q19,"('not applicable',)",Other,
ID0625,q20,"('not applicable',)",Other,
ID0625,q21,"('not applicable',)",Other,
ID0625,q22,"('not applicable',)",Other,
ID0627,q2,"('High',)",High Relevance Labels,"('High',)"
ID0627,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0627,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0627,q5,"('High',)",High Relevance Labels,"('High',)"
ID0627,q6,"('High',)",High Relevance Labels,"('High',)"
ID0627,q7,"('High',)",High Relevance Labels,"('High',)"
ID0627,q8,"('not applicable',)",Other,
ID0627,q9,"('not applicable',)",Other,
ID0627,q10,"('not applicable',)",Other,
ID0627,q11,"('not applicable',)",Other,
ID0627,q12,"('not applicable',)",Other,
ID0627,q13,"('not applicable',)",Other,
ID0627,q14,"('not applicable',)",Other,
ID0627,q15,"('not applicable',)",Other,
ID0627,q16,"('not applicable',)",Other,
ID0627,q17,"('not applicable',)",Other,
ID0627,q18,"('not applicable',)",Other,
ID0627,q19,"('not applicable',)",Other,
ID0627,q20,"('not applicable',)",Other,
ID0627,q21,"('not applicable',)",Other,
ID0627,q22,"('not applicable',)",Other,
ID0628,q2,"('High',)",High Relevance Labels,"('High',)"
ID0628,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0628,q4,"('High',)",High Relevance Labels,"('High',)"
ID0628,q5,"('High',)",High Relevance Labels,"('High',)"
ID0628,q6,"('not applicable',)",Other,
ID0628,q7,"('not applicable',)",Other,
ID0628,q8,"('not applicable',)",Other,
ID0628,q9,"('not applicable',)",Other,
ID0628,q10,"('not applicable',)",Other,
ID0628,q11,"('not applicable',)",Other,
ID0628,q12,"('not applicable',)",Other,
ID0628,q13,"('not applicable',)",Other,
ID0628,q14,"('not applicable',)",Other,
ID0628,q15,"('not applicable',)",Other,
ID0628,q16,"('not applicable',)",Other,
ID0628,q17,"('not applicable',)",Other,
ID0628,q18,"('not applicable',)",Other,
ID0628,q19,"('not applicable',)",Other,
ID0628,q20,"('not applicable',)",Other,
ID0628,q21,"('not applicable',)",Other,
ID0628,q22,"('not applicable',)",Other,
ID0641,q2,"('High',)",High Relevance Labels,"('High',)"
ID0641,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0641,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0641,q5,"('High',)",High Relevance Labels,"('High',)"
ID0641,q6,"('High',)",High Relevance Labels,"('High',)"
ID0641,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0641,q8,"('High',)",High Relevance Labels,"('High',)"
ID0641,q9,"('not applicable',)",Other,
ID0641,q10,"('not applicable',)",Other,
ID0641,q11,"('not applicable',)",Other,
ID0641,q12,"('not applicable',)",Other,
ID0641,q13,"('not applicable',)",Other,
ID0641,q14,"('not applicable',)",Other,
ID0641,q15,"('not applicable',)",Other,
ID0641,q16,"('not applicable',)",Other,
ID0641,q17,"('not applicable',)",Other,
ID0641,q18,"('not applicable',)",Other,
ID0641,q19,"('not applicable',)",Other,
ID0641,q20,"('not applicable',)",Other,
ID0641,q21,"('not applicable',)",Other,
ID0641,q22,"('not applicable',)",Other,
ID0647,q2,"('High',)",High Relevance Labels,"('High',)"
ID0647,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0647,q4,"('Low',)",Low Relevance Labels,"('Low',)"
ID0647,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0647,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0647,q7,"('High',)",High Relevance Labels,"('High',)"
ID0647,q8,"('Low',)",Low Relevance Labels,"('Low',)"
ID0647,q9,"('Low',)",Low Relevance Labels,"('Low',)"
ID0647,q10,"('Low',)",Low Relevance Labels,"('Low',)"
ID0647,q11,"('Low',)",Low Relevance Labels,"('Low',)"
ID0647,q12,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0647,q13,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0647,q14,"('Irr',)",Irrelevant Labels,"('Irr',)"
ID0647,q15,"('not applicable',)",Other,
ID0647,q16,"('not applicable',)",Other,
ID0647,q17,"('not applicable',)",Other,
ID0647,q18,"('not applicable',)",Other,
ID0647,q19,"('not applicable',)",Other,
ID0647,q20,"('not applicable',)",Other,
ID0647,q21,"('not applicable',)",Other,
ID0647,q22,"('not applicable',)",Other,
ID0651,q2,"('High',)",High Relevance Labels,"('High',)"
ID0651,q3,"('High',)",High Relevance Labels,"('High',)"
ID0651,q4,"('High',)",High Relevance Labels,"('High',)"
ID0651,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0651,q6,"('High',)",High Relevance Labels,"('High',)"
ID0651,q7,"('High',)",High Relevance Labels,"('High',)"
ID0651,q8,"('not applicable',)",Other,
ID0651,q9,"('not applicable',)",Other,
ID0651,q10,"('not applicable',)",Other,
ID0651,q11,"('not applicable',)",Other,
ID0651,q12,"('not applicable',)",Other,
ID0651,q13,"('not applicable',)",Other,
ID0651,q14,"('not applicable',)",Other,
ID0651,q15,"('not applicable',)",Other,
ID0651,q16,"('not applicable',)",Other,
ID0651,q17,"('not applicable',)",Other,
ID0651,q18,"('not applicable',)",Other,
ID0651,q19,"('not applicable',)",Other,
ID0651,q20,"('not applicable',)",Other,
ID0651,q21,"('not applicable',)",Other,
ID0651,q22,"('not applicable',)",Other,
ID0655,q2,"('High',)",High Relevance Labels,"('High',)"
ID0655,q3,"('Low',)",Low Relevance Labels,"('Low',)"
ID0655,q4,"('High',)",High Relevance Labels,"('High',)"
ID0655,q5,"('Low',)",Low Relevance Labels,"('Low',)"
ID0655,q6,"('Low',)",Low Relevance Labels,"('Low',)"
ID0655,q7,"('Low',)",Low Relevance Labels,"('Low',)"
ID0655,q8,"('High',)",High Relevance Labels,"('High',)"
ID0655,q9,"('High',)",High Relevance Labels,"('High',)"
ID0655,q10,"('not applicable',)",Other,
