ID_corr,4k_ID,Extracted_Answer,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,data_source_corr
ID0365,Merge Q256,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,jama
ID0672,Merge Q2568,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID0621,Merge Q2569,I,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,medxpert
ID1540,Merge Q258,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,jama
ID1696,Merge Q2582,F,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID0668,Merge Q2589,E,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,medxpert
ID1830,Merge Q2593,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,medxpert
ID1392,Merge Q2594,G,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID0641,Merge Q2595,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,medxpert
ID1937,Merge Q26,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,jama
ID1312,Merge Q2608,H,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,medxpert
ID1434,Merge Q2609,G,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,medxpert
ID1533,Merge Q261,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,jama
ID0798,Merge Q2614,F,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID1190,Merge Q2621,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,medxpert
ID1979,Merge Q2622,G,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,medxpert
ID0291,Merge Q2630,E,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,medxpert
ID0391,Merge Q2636,I,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,medxpert
ID0651,Merge Q2639,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID1359,Merge Q264,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID1176,Merge Q2643,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,medxpert
ID0797,Merge Q265,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,jama
ID1067,Merge Q2652,I,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID1428,Merge Q2653,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,medxpert
ID0935,Merge Q266,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,jama
ID0094,Merge Q267,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID0614,Merge Q2670,F,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID0096,Merge Q2672,D,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,,,medxpert
ID0536,Merge Q2673,E,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,medxpert
ID1750,Merge Q2678,I,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,,medxpert
ID1318,Merge Q269,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,jama
ID1264,Merge Q27,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,jama
ID0567,Merge Q2705,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,medxpert
ID1617,Merge Q2710,C,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,medxpert
ID0828,Merge Q2711,B,High Relevance,High Relevance,Low Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,medxpert
ID0257,Merge Q272,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,jama
ID1414,Merge Q2724,I,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,medxpert
ID0811,Merge Q2725,F,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID0088,Merge Q273,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,jama
ID0572,Merge Q2742,J,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,medxpert
ID1820,Merge Q275,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID1020,Merge Q276,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,jama
ID0379,Merge Q2772,,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,medxpert
ID0511,Merge Q278,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,jama
ID1987,Merge Q2780,H,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,medxpert
ID0598,Merge Q2787,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,medxpert
ID0460,Merge Q279,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID0523,Merge Q2796,E,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID0803,Merge Q281,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,jama
ID1614,Merge Q2813,F,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,medxpert
ID0284,Merge Q2814,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,medxpert
ID1858,Merge Q2820,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,medxpert
ID1997,Merge Q2831,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,medxpert
ID1085,Merge Q2834,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID1380,Merge Q2836,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,medxpert
ID1840,Merge Q2838,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,medxpert
ID1242,Merge Q284,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,jama
ID1949,Merge Q285,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,jama
ID0979,Merge Q2855,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,medxpert
ID0254,Merge Q286,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,jama
ID0590,Merge Q287,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,jama
ID0616,Merge Q2870,E,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,medxpert
ID0740,Merge Q288,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,jama
ID1432,Merge Q2880,H,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID0514,Merge Q2896,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,,,,medxpert
ID1029,Merge Q2898,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,Low Relevance,,,,,,,,,,,,medxpert
ID1538,Merge Q29,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,jama
ID1652,Merge Q290,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,jama
ID0246,Merge Q291,,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,jama
ID1353,Merge Q292,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,jama
ID0942,Merge Q2921,G,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,medxpert
ID1551,Merge Q293,A,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,jama
ID1755,Merge Q2936,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,medxpert
ID1178,Merge Q295,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,jama
ID1226,Merge Q2958,I,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,medxpert
ID1557,Merge Q2962,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,medxpert
ID1288,Merge Q297,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,jama
ID0425,Merge Q2973,H,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,medxpert
ID1346,Merge Q298,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,jama
ID0235,Merge Q2984,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,medxpert
ID0371,Merge Q2988,F,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,medxpert
ID0972,Merge Q2997,G,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,medxpert
ID0349,Merge Q2998,I,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,medxpert
ID0973,Merge Q3,D,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,jama
ID1931,Merge Q30,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,jama
ID0451,Merge Q300,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,jama
ID1179,Merge Q3000,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,medxpert
ID0912,Merge Q3001,I,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,medxpert
ID1767,Merge Q3002,G,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,medxpert
ID1691,Merge Q3003,C,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,medxpert
ID0880,Merge Q3009,F,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,medxpert
ID1823,Merge Q301,B,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,jama
ID0922,Merge Q3014,G,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,medxpert
ID1591,Merge Q3015,I,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,medxpert
ID0298,Merge Q3016,E,High Relevance,High Relevance,High Relevance,High Relevance,,,,,,,,,,,,,,,,,,medxpert
