Origin,Problem ID,Labeled Date,Duration (s),Labeling state,User ID,Respondent type,q1,Correct answer,Response correct,data_source_corr_x
ID0789,37719678,5/17/26,276,Labeled,664833,med student,a',A,Yes,mmlu
ID0789,37719678,5/8/26,143,Labeled,689336,med student,a',A,Yes,mmlu
ID0790,37719679,5/5/26,199,Labeled,664833,med student,c',C,Yes,medbullets
ID0790,37719679,5/26/26,183,Labeled,665129,med student,d',C,No,medbullets
ID0790,37719679,5/26/26,149,Labeled,689336,med student,b',C,No,medbullets
ID0792,37719680,5/12/26,64,Labeled,602648,med student,i',I,Yes,medxpert
ID0792,37719680,5/15/26,33,Labeled,664833,med student,i',I,Yes,medxpert
ID0792,37719680,5/7/26,26,Labeled,689336,med student,i',I,Yes,medxpert
ID0798,37719681,5/17/26,39,Labeled,657088,med student,b',H,No,medxpert
ID0798,37719681,5/16/26,55,Labeled,664833,med student,c',H,No,medxpert
ID0798,37719681,5/21/26,93,Labeled,689336,med student,c',H,No,medxpert
ID0799,37719682,5/21/26,39,Labeled,664811,med student,d',D,Yes,mmlu
ID0799,37719682,5/4/26,43,Labeled,664833,med student,d',D,Yes,mmlu
ID0799,37719682,5/14/26,30,Labeled,689336,med student,d',D,Yes,mmlu
ID0801,37719683,5/22/26,100,Labeled,348391,med student,c',B,No,medbullets
ID0801,37719683,5/12/26,39,Labeled,602648,med student,b',B,Yes,medbullets
ID0801,37719683,5/6/26,78,Labeled,689336,med student,d',B,No,medbullets
ID0802,37719684,5/17/26,68,Labeled,657088,med student,d',D,Yes,mmlu
ID0802,37719684,5/8/26,55,Labeled,664833,med student,d',D,Yes,mmlu
ID0802,37719684,5/6/26,33,Labeled,689336,med student,d',D,Yes,mmlu
ID0803,37719685,5/8/26,90,Labeled,602648,med student,d',D,Yes,jama
ID0803,37719685,5/5/26,147,Labeled,664833,med student,d',D,Yes,jama
ID0803,37719685,5/14/26,186,Labeled,689336,med student,c',D,No,jama
ID0805,37719686,5/16/26,54,Labeled,602648,med student,d',J,No,medxpert
ID0805,37719686,5/13/26,63,Labeled,664833,med student,g',J,No,medxpert
ID0805,37719686,5/8/26,64,Labeled,689336,med student,g',J,No,medxpert
ID0809,37719687,5/16/26,202,Labeled,602648,med student,d',B,No,jama
ID0809,37719687,5/17/26,148,Labeled,664811,med student,d',B,No,jama
ID0809,37719687,5/6/26,247,Labeled,664833,med student,b',B,Yes,jama
ID0810,37719688,5/5/26,50,Labeled,602648,med student,c',C,Yes,medbullets
ID0810,37719688,5/21/26,76,Labeled,657088,med student,a',C,No,medbullets
ID0810,37719688,5/5/26,42,Labeled,689336,med student,a',C,No,medbullets
ID0811,37719689,5/22/26,150,Labeled,657088,med student,f',A,No,medxpert
ID0811,37719689,5/12/26,93,Labeled,664833,med student,f',A,No,medxpert
ID0811,37719689,5/5/26,69,Labeled,689336,med student,h',A,No,medxpert
ID0813,37719690,5/17/26,84,Labeled,657088,med student,i',D,No,medxpert
ID0813,37719690,5/15/26,89,Labeled,664833,med student,i',D,No,medxpert
ID0813,37719690,5/10/26,73,Labeled,689336,med student,i',D,No,medxpert
ID0815,37719691,5/22/26,46,Labeled,664811,med student,i',I,Yes,medxpert
ID0815,37719691,5/7/26,51,Labeled,664833,med student,i',I,Yes,medxpert
ID0815,37719691,5/5/26,31,Labeled,689336,med student,i',I,Yes,medxpert
ID0816,37719692,5/22/26,37,Labeled,664811,med student,i',E,No,medxpert
ID0816,37719692,5/12/26,55,Labeled,664833,med student,i',E,No,medxpert
ID0816,37719692,5/6/26,80,Labeled,689336,med student,d',E,No,medxpert
ID0819,37719693,5/17/26,27,Labeled,664811,med student,c',C,Yes,mmlu
ID0819,37719693,5/16/26,72,Labeled,664833,med student,d',C,No,mmlu
ID0819,37719693,5/6/26,77,Labeled,689336,med student,c',C,Yes,mmlu
ID0821,37719694,5/17/26,52,Labeled,664811,med student,f',A,No,medxpert
ID0821,37719694,5/17/26,80,Labeled,664833,med student,c',A,No,medxpert
ID0821,37719694,5/11/26,70,Labeled,689336,med student,c',A,No,medxpert
ID0826,37719695,5/16/26,70,Labeled,602648,med student,c',C,Yes,jama
ID0826,37719695,5/17/26,59,Labeled,664811,med student,c',C,Yes,jama
ID0826,37719695,5/8/26,115,Labeled,664833,med student,a',C,No,jama
ID0827,37719696,5/12/26,113,Labeled,602648,med student,h',C,No,medxpert
ID0827,37719696,5/17/26,44,Labeled,664811,med student,c',C,Yes,medxpert
ID0827,37719696,5/21/26,35,Labeled,689336,med student,g',C,No,medxpert
ID0828,37719697,5/17/26,98,Labeled,664811,med student,g',E,No,medxpert
ID0828,37719697,5/22/26,69,Labeled,664833,med student,b',E,No,medxpert
ID0828,37719697,5/13/26,46,Labeled,689336,med student,b',E,No,medxpert
ID0831,37719698,5/18/26,20,Labeled,602648,med student,f',F,Yes,medxpert
ID0831,37719698,5/12/26,73,Labeled,664833,med student,f',F,Yes,medxpert
ID0831,37719698,5/14/26,180,Labeled,689336,med student,f',F,Yes,medxpert
ID0833,37719699,5/18/26,29,Labeled,602648,med student,c',C,Yes,medbullets
ID0833,37719699,5/20/26,22,Labeled,664811,med student,c',C,Yes,medbullets
ID0833,37719699,5/21/26,42,Labeled,689336,med student,c',C,Yes,medbullets
ID0834,37719700,5/17/26,69,Labeled,664811,med student,c',C,Yes,jama
ID0834,37719700,5/16/26,41,Labeled,664833,med student,c',C,Yes,jama
ID0834,37719700,5/7/26,114,Labeled,689336,med student,d',C,No,jama
ID0835,37719701,5/17/26,29,Labeled,664811,med student,a',A,Yes,medbullets
ID0835,37719701,5/16/26,45,Labeled,664833,med student,a',A,Yes,medbullets
ID0835,37719701,5/6/26,70,Labeled,689336,med student,a',A,Yes,medbullets
ID0837,37719702,5/16/26,57,Labeled,348391,med student,a',C,No,jama
ID0837,37719702,5/15/26,123,Labeled,664833,med student,a',C,No,jama
ID0837,37719702,5/10/26,138,Labeled,689336,med student,b',C,No,jama
ID0840,37719703,5/21/26,81,Labeled,348391,med student,a',A,Yes,mmlu
ID0840,37719703,5/5/26,47,Labeled,664833,med student,a',A,Yes,mmlu
ID0840,37719703,5/6/26,46,Labeled,689336,med student,a',A,Yes,mmlu
ID0841,37719704,5/21/26,51,Labeled,664811,med student,d',C,No,medbullets
ID0841,37719704,5/4/26,68,Labeled,664833,med student,d',C,No,medbullets
ID0841,37719704,5/11/26,60,Labeled,689336,med student,d',C,No,medbullets
ID0843,37719705,5/12/26,48,Labeled,602648,med student,b',B,Yes,medxpert
ID0843,37719705,5/16/26,101,Labeled,664833,med student,i',B,No,medxpert
ID0843,37719705,5/12/26,74,Labeled,689336,med student,j',B,No,medxpert
ID0844,37719706,5/20/26,14,Labeled,348391,med student,d',A,No,medbullets
ID0844,37719706,5/4/26,48,Labeled,664833,med student,a',A,Yes,medbullets
ID0844,37719706,5/4/26,128,Labeled,689336,med student,a',A,Yes,medbullets
ID0845,37719707,5/21/26,223,Labeled,348391,med student,b',C,No,medbullets
ID0845,37719707,5/12/26,65,Labeled,664833,med student,b',C,No,medbullets
ID0845,37719707,5/7/26,58,Labeled,689336,med student,d',C,No,medbullets
ID0846,37719708,5/21/26,46,Labeled,348391,med student,d',C,No,jama
ID0846,37719708,5/17/26,84,Labeled,664833,med student,c',C,Yes,jama
ID0846,37719708,5/21/26,263,Labeled,689336,med student,c',C,Yes,jama
ID0851,37719709,5/21/26,70,Labeled,348391,med student,b',D,No,mmlu
ID0851,37719709,5/5/26,38,Labeled,664833,med student,a',D,No,mmlu
ID0851,37719709,5/5/26,31,Labeled,689336,med student,a',D,No,mmlu
ID0852,37719710,5/17/26,70,Labeled,664811,med student,d',A,No,medbullets
ID0852,37719710,5/21/26,135,Labeled,664833,med student,a',A,Yes,medbullets
ID0852,37719710,5/5/26,153,Labeled,689336,med student,d',A,No,medbullets
ID0856,37719711,5/5/26,215,Labeled,602648,med student,b',J,No,medxpert
ID0856,37719711,5/17/26,37,Labeled,664811,med student,f',J,No,medxpert
ID0856,37719711,5/17/26,71,Labeled,664833,med student,j',J,Yes,medxpert
ID0859,37719712,5/16/26,73,Labeled,602648,med student,a',C,No,jama
ID0859,37719712,5/15/26,37,Labeled,664833,med student,c',C,Yes,jama
ID0859,37719712,5/10/26,77,Labeled,689336,med student,b',C,No,jama
ID0860,37719713,5/10/26,68,Labeled,602648,med student,b',B,Yes,medxpert
ID0860,37719713,5/14/26,102,Labeled,664833,med student,b',B,Yes,medxpert
ID0860,37719713,5/10/26,58,Labeled,689336,med student,b',B,Yes,medxpert
ID0861,37719714,5/19/26,83,Labeled,602648,med student,c',C,Yes,medbullets
ID0861,37719714,5/22/26,64,Labeled,664833,med student,c',C,Yes,medbullets
ID0861,37719714,5/21/26,161,Labeled,689336,med student,c',C,Yes,medbullets
ID0864,37719715,5/20/26,63,Labeled,657088,med student,a',A,Yes,mmlu
ID0864,37719715,5/6/26,176,Labeled,664833,med student,a',A,Yes,mmlu
ID0864,37719715,5/14/26,43,Labeled,689336,med student,b',A,No,mmlu
ID0866,37719716,5/12/26,36,Labeled,602648,med student,c',D,No,jama
ID0866,37719716,5/22/26,127,Labeled,657088,med student,c',D,No,jama
ID0866,37719716,5/14/26,128,Labeled,689336,med student,d',D,Yes,jama
ID0867,37719717,5/22/26,80,Labeled,657088,med student,b',B,Yes,jama
ID0867,37719717,5/17/26,41,Labeled,664811,med student,d',B,No,jama
ID0867,37719717,5/14/26,178,Labeled,689336,med student,b',B,Yes,jama
ID0869,37719718,5/22/26,157,Labeled,657088,med student,a',B,No,jama
ID0869,37719718,5/22/26,123,Labeled,664833,med student,b',B,Yes,jama
ID0869,37719718,5/21/26,167,Labeled,689336,med student,b',B,Yes,jama
ID0870,37719719,5/12/26,75,Labeled,602648,med student,e',A,No,medxpert
ID0870,37719719,5/14/26,119,Labeled,664833,med student,c',A,No,medxpert
ID0870,37719719,5/14/26,204,Labeled,689336,med student,g',A,No,medxpert
ID0872,37719720,5/22/26,111,Labeled,657088,med student,d',D,Yes,medxpert
ID0872,37719720,5/17/26,41,Labeled,664811,med student,d',D,Yes,medxpert
ID0872,37719720,5/7/26,100,Labeled,689336,med student,g',D,No,medxpert
ID0878,37719721,5/21/26,65,Labeled,348391,med student,a',B,No,jama
ID0878,37719721,5/12/26,87,Labeled,602648,med student,a',B,No,jama
ID0878,37719721,5/21/26,81,Labeled,664833,med student,d',B,No,jama
ID0878,37719721,5/12/26,155,Labeled,689336,med student,c',B,No,jama
ID0880,37719722,5/19/26,105,Labeled,602648,med student,i',F,No,medxpert
ID0880,37719722,5/14/26,84,Labeled,664833,med student,i',F,No,medxpert
ID0880,37719722,5/14/26,80,Labeled,689336,med student,i',F,No,medxpert
ID0884,37719723,5/17/26,23,Labeled,664811,med student,a',C,No,mmlu
ID0884,37719723,5/16/26,78,Labeled,664833,med student,c',C,Yes,mmlu
ID0884,37719723,5/14/26,20,Labeled,689336,med student,d',C,No,mmlu
ID0885,37719724,5/19/26,33,Labeled,348391,med student,d',D,Yes,medbullets
ID0885,37719724,5/12/26,42,Labeled,664833,med student,d',D,Yes,medbullets
ID0885,37719724,5/5/26,84,Labeled,689336,med student,b',D,No,medbullets
ID0887,37719725,5/17/26,18,Labeled,664811,med student,b',B,Yes,medbullets
ID0887,37719725,5/16/26,43,Labeled,664833,med student,b',B,Yes,medbullets
ID0887,37719725,5/8/26,32,Labeled,689336,med student,b',B,Yes,medbullets
ID0893,37719726,5/16/26,15,Labeled,602648,med student,d',D,Yes,medbullets
ID0893,37719726,5/17/26,40,Labeled,664811,med student,c',D,No,medbullets
ID0893,37719726,5/15/26,61,Labeled,664833,med student,d',D,Yes,medbullets
ID0894,37719727,5/16/26,46,Labeled,348391,med student,b',B,Yes,jama
ID0894,37719727,5/20/26,150,Labeled,657088,med student,a',B,No,jama
ID0894,37719727,5/14/26,144,Labeled,689336,med student,b',B,Yes,jama
ID0895,37719728,5/17/26,325,Labeled,657088,med student,b',C,No,jama
ID0895,37719728,5/7/26,108,Labeled,664833,med student,a',C,No,jama
ID0895,37719728,5/14/26,20,Labeled,689336,med student,c',C,Yes,jama
ID0899,37719729,5/20/26,177,Labeled,657088,med student,c',B,No,jama
ID0899,37719729,5/17/26,47,Labeled,664811,med student,b',B,Yes,jama
ID0899,37719729,5/14/26,245,Labeled,689336,med student,a',B,No,jama
ID0901,37719730,5/17/26,154,Labeled,657088,med student,a',B,No,medbullets
ID0901,37719730,5/23/26,131,Labeled,664811,med student,b',B,Yes,medbullets
ID0901,37719730,5/22/26,59,Labeled,689336,med student,d',B,No,medbullets
ID0902,37719731,5/22/26,23,Labeled,664811,med student,i',I,Yes,medxpert
ID0902,37719731,5/15/26,37,Labeled,664833,med student,c',I,No,medxpert
ID0902,37719731,5/15/26,69,Labeled,689336,med student,h',I,No,medxpert
ID0904,37719732,5/16/26,104,Labeled,602648,med student,a',A,Yes,jama
ID0904,37719732,5/16/26,55,Labeled,664833,med student,c',A,No,jama
ID0904,37719732,5/4/26,57,Labeled,689336,med student,b',A,No,jama
ID0907,37719733,5/12/26,128,Labeled,602648,med student,d',C,No,medxpert
ID0907,37719733,5/14/26,56,Labeled,664833,med student,j',C,No,medxpert
ID0907,37719733,5/8/26,58,Labeled,689336,med student,e',C,No,medxpert
ID0909,37719734,5/18/26,47,Labeled,664811,med student,a',A,Yes,mmlu
ID0909,37719734,5/17/26,73,Labeled,664833,med student,a',A,Yes,mmlu
ID0909,37719734,5/14/26,152,Labeled,689336,med student,a',A,Yes,mmlu
ID0910,37719735,5/21/26,516,Labeled,348391,med student,c',D,No,mmlu
ID0910,37719735,5/22/26,37,Labeled,664811,med student,d',D,Yes,mmlu
ID0910,37719735,5/22/26,16,Labeled,689336,med student,b',D,No,mmlu
ID0911,37719736,5/21/26,106,Labeled,348391,med student,d',D,Yes,mmlu
ID0911,37719736,5/12/26,84,Labeled,664833,med student,a',D,No,mmlu
ID0911,37719736,5/21/26,128,Labeled,689336,med student,d',D,Yes,mmlu
ID0912,37719737,5/22/26,15,Labeled,664811,med student,b',E,No,medxpert
ID0912,37719737,5/12/26,71,Labeled,664833,med student,c',E,No,medxpert
ID0912,37719737,5/13/26,38,Labeled,689336,med student,b',E,No,medxpert
ID0918,37719738,5/18/26,100,Labeled,664811,med student,d',D,Yes,mmlu
ID0918,37719738,5/5/26,60,Labeled,664833,med student,d',D,Yes,mmlu
ID0918,37719738,5/13/26,73,Labeled,689336,med student,d',D,Yes,mmlu
ID0919,37719739,5/22/26,194,Labeled,348391,med student,h',A,No,medxpert
ID0919,37719739,5/23/26,109,Labeled,657088,med student,d',A,No,medxpert
ID0919,37719739,5/8/26,165,Labeled,689336,med student,d',A,No,medxpert
ID0922,37719740,5/17/26,39,Labeled,602648,med student,e',I,No,medxpert
ID0922,37719740,5/21/26,43,Labeled,664811,med student,i',I,Yes,medxpert
ID0922,37719740,5/10/26,172,Labeled,689336,med student,e',I,No,medxpert
ID0923,37719741,5/23/26,67,Labeled,657088,med student,a',A,Yes,medbullets
ID0923,37719741,5/21/26,73,Labeled,664833,med student,a',A,Yes,medbullets
ID0923,37719741,5/22/26,46,Labeled,689336,med student,a',A,Yes,medbullets
ID0924,37719742,5/16/26,34,Labeled,602648,med student,b',B,Yes,medbullets
ID0924,37719742,5/12/26,108,Labeled,664833,med student,b',B,Yes,medbullets
ID0924,37719742,5/4/26,31,Labeled,689336,med student,b',B,Yes,medbullets
ID0926,37719743,5/21/26,131,Labeled,657088,med student,j',A,No,medxpert
ID0926,37719743,5/7/26,61,Labeled,664833,med student,c',A,No,medxpert
ID0926,37719743,5/8/26,45,Labeled,689336,med student,c',A,No,medxpert
ID0934,37719744,5/18/26,217,Labeled,602648,med student,g',G,Yes,medxpert
ID0934,37719744,5/21/26,47,Labeled,664833,med student,g',G,Yes,medxpert
ID0934,37719744,5/4/26,43,Labeled,689336,med student,g',G,Yes,medxpert
ID0935,37719745,5/19/26,144,Labeled,602648,med student,b',A,No,jama
ID0935,37719745,5/12/26,41,Labeled,664833,med student,a',A,Yes,jama
ID0935,37719745,5/11/26,142,Labeled,689336,med student,b',A,No,jama
ID0937,37719746,5/21/26,148,Labeled,348391,med student,a',C,No,jama
ID0937,37719746,5/22/26,189,Labeled,657088,med student,c',C,Yes,jama
ID0937,37719746,5/21/26,76,Labeled,689336,med student,c',C,Yes,jama
ID0941,37719747,5/22/26,83,Labeled,348391,med student,c',E,No,medxpert
ID0941,37719747,5/21/26,60,Labeled,664833,med student,c',E,No,medxpert
ID0941,37719747,5/11/26,172,Labeled,689336,med student,c',E,No,medxpert
ID0942,37719748,5/10/26,93,Labeled,602648,med student,d',H,No,medxpert
ID0942,37719748,5/8/26,81,Labeled,664833,med student,d',H,No,medxpert
ID0942,37719748,5/5/26,54,Labeled,689336,med student,g',H,No,medxpert
ID0944,37719749,5/22/26,64,Labeled,657088,med student,b',B,Yes,mmlu
ID0944,37719749,5/22/26,41,Labeled,664811,med student,b',B,Yes,mmlu
ID0944,37719749,5/14/26,24,Labeled,689336,med student,b',B,Yes,mmlu
ID0948,37719750,5/5/26,84,Labeled,602648,med student,h',F,No,medxpert
ID0948,37719750,5/15/26,32,Labeled,664833,med student,g',F,No,medxpert
ID0948,37719750,5/6/26,46,Labeled,689336,med student,h',F,No,medxpert
ID0949,37719751,5/21/26,27,Labeled,348391,med student,c',C,Yes,medbullets
ID0949,37719751,5/14/26,47,Labeled,664833,med student,c',C,Yes,medbullets
ID0949,37719751,5/4/26,73,Labeled,689336,med student,c',C,Yes,medbullets
ID0951,37719752,5/22/26,26,Labeled,664811,med student,b',B,Yes,mmlu
ID0951,37719752,5/15/26,82,Labeled,664833,med student,b',B,Yes,mmlu
ID0951,37719752,5/5/26,36,Labeled,689336,med student,b',B,Yes,mmlu
ID0953,37719753,5/21/26,98,Labeled,348391,med student,a',D,No,mmlu
ID0953,37719753,5/15/26,33,Labeled,664833,med student,d',D,Yes,mmlu
ID0953,37719753,5/14/26,102,Labeled,689336,med student,c',D,No,mmlu
ID0957,37719754,5/22/26,154,Labeled,657088,med student,e',J,No,medxpert
ID0957,37719754,5/15/26,67,Labeled,664833,med student,a',J,No,medxpert
ID0957,37719754,5/4/26,146,Labeled,689336,med student,f',J,No,medxpert
ID0962,37719755,5/8/26,142,Labeled,664833,med student,a',A,Yes,jama
ID0962,37719755,5/26/26,91,Labeled,672563,med student,c',A,No,jama
ID0962,37719755,5/26/26,219,Labeled,689336,med student,c',A,No,jama
ID0963,37719756,5/15/26,73,Labeled,664833,med student,d',D,Yes,mmlu
ID0963,37719756,5/26/26,62,Labeled,672563,med student,d',D,Yes,mmlu
ID0963,37719756,5/5/26,31,Labeled,689336,med student,d',D,Yes,mmlu
ID0965,37719757,5/22/26,51,Labeled,664811,med student,i',F,No,medxpert
ID0965,37719757,5/4/26,134,Labeled,664833,med student,f',F,Yes,medxpert
ID0965,37719757,5/11/26,46,Labeled,689336,med student,i',F,No,medxpert
ID0972,37719758,5/19/26,20,Labeled,348391,med student,c',B,No,medxpert
ID0972,37719758,5/19/26,264,Labeled,602648,med student,e',B,No,medxpert
ID0972,37719758,5/22/26,309,Labeled,657088,med student,f',B,No,medxpert
ID0972,37719758,5/22/26,69,Labeled,689336,med student,c',B,No,medxpert
ID0973,37719759,5/22/26,20,Labeled,664811,med student,c',D,No,jama
ID0973,37719759,5/5/26,83,Labeled,664833,med student,d',D,Yes,jama
ID0973,37719759,5/8/26,49,Labeled,689336,med student,c',D,No,jama
ID0974,37719760,5/22/26,34,Labeled,657088,med student,a',D,No,medbullets
ID0974,37719760,5/21/26,11,Labeled,664811,med student,a',D,No,medbullets
ID0974,37719760,5/8/26,74,Labeled,689336,med student,a',D,No,medbullets
ID0976,37719761,5/16/26,26,Labeled,602648,med student,a',A,Yes,jama
ID0976,37719761,5/6/26,70,Labeled,664833,med student,a',A,Yes,jama
ID0976,37719761,5/21/26,202,Labeled,689336,med student,a',A,Yes,jama
ID0979,37719762,5/16/26,40,Labeled,602648,med student,f',B,No,medxpert
ID0979,37719762,5/7/26,77,Labeled,664833,med student,c',B,No,medxpert
ID0979,37719762,5/6/26,88,Labeled,689336,med student,b',B,Yes,medxpert
ID0981,37719763,5/22/26,174,Labeled,657088,med student,a',C,No,jama
ID0981,37719763,5/21/26,51,Labeled,664811,med student,c',C,Yes,jama
ID0981,37719763,5/11/26,69,Labeled,689336,med student,d',C,No,jama
ID0982,37719764,5/22/26,44,Labeled,664811,med student,c',C,Yes,jama
ID0982,37719764,5/5/26,112,Labeled,664833,med student,a',C,No,jama
ID0982,37719764,5/22/26,290,Labeled,689336,med student,a',C,No,jama
ID0987,37719765,5/16/26,90,Labeled,602648,med student,a',A,Yes,medbullets
ID0987,37719765,5/17/26,43,Labeled,664833,med student,a',A,Yes,medbullets
ID0987,37719765,5/10/26,43,Labeled,689336,med student,b',A,No,medbullets
ID0992,37719766,5/21/26,19,Labeled,664811,med student,a',B,No,medxpert
ID0992,37719766,5/14/26,84,Labeled,664833,med student,e',B,No,medxpert
ID0992,37719766,5/6/26,107,Labeled,689336,med student,e',B,No,medxpert
ID0994,37719767,5/20/26,175,Labeled,657088,med student,d',C,No,medxpert
ID0994,37719767,5/13/26,141,Labeled,664833,med student,c',C,Yes,medxpert
ID0994,37719767,5/7/26,56,Labeled,689336,med student,a',C,No,medxpert
ID0998,37719768,5/12/26,50,Labeled,602648,med student,d',B,No,jama
ID0998,37719768,5/18/26,78,Labeled,664833,med student,b',B,Yes,jama
ID0998,37719768,5/10/26,169,Labeled,689336,med student,b',B,Yes,jama
ID0999,37719769,5/16/26,50,Labeled,602648,med student,d',D,Yes,mmlu
ID0999,37719769,5/16/26,74,Labeled,664833,med student,d',D,Yes,mmlu
ID0999,37719769,5/14/26,73,Labeled,689336,med student,d',D,Yes,mmlu
ID1001,37719770,5/22/26,144,Labeled,348391,med student,c',C,Yes,jama
ID1001,37719770,5/14/26,99,Labeled,664833,med student,c',C,Yes,jama
ID1001,37719770,5/14/26,244,Labeled,689336,med student,c',C,Yes,jama
ID1002,37719771,5/20/26,183,Labeled,657088,med student,c',C,Yes,jama
ID1002,37719771,5/17/26,107,Labeled,664833,med student,d',C,No,jama
ID1002,37719771,5/6/26,178,Labeled,689336,med student,d',C,No,jama
ID1005,37719772,5/17/26,113,Labeled,664811,med student,c',C,Yes,jama
ID1005,37719772,5/4/26,26,Labeled,664833,med student,c',C,Yes,jama
ID1005,37719772,5/11/26,106,Labeled,689336,med student,c',C,Yes,jama
ID1009,37719773,5/12/26,368,Labeled,602648,med student,d',D,Yes,medxpert
ID1009,37719773,5/20/26,102,Labeled,664811,med student,d',D,Yes,medxpert
ID1009,37719773,5/5/26,133,Labeled,664833,med student,j',D,No,medxpert
