row_index,total_labels,matches,match_percentage,three_out_of_five_match,labels1,labels2
692,6,6,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
693,3,3,100.0,True,"['High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'High Relevance']"
694,3,3,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance']"
695,5,4,80.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
696,5,5,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
697,8,8,100.0,True,"['Irrelevant', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Irrelevant', 'Irrelevant', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
698,12,11,91.66666666666666,True,"['High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
699,5,5,100.0,True,"['High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
700,5,5,100.0,True,"['High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance']"
701,5,5,100.0,True,"['Irrelevant', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance']","['Irrelevant', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance']"
702,7,7,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance']"
703,3,3,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance']"
704,9,9,100.0,True,"['High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
705,7,7,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
706,11,11,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance']"
707,3,3,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance']"
708,15,15,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant']","['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant']"
709,9,8,88.88888888888889,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
710,8,5,62.5,True,"['Low Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'Irrelevant', 'Irrelevant', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
711,2,2,100.0,True,"['High Relevance', 'High Relevance']","['High Relevance', 'High Relevance']"
712,8,8,100.0,True,"['High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
713,16,7,43.75,False,"['High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance']","['High Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance']"
714,0,0,0.0,False,[],[]
715,10,10,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'High Relevance', 'High Relevance']"
716,10,1,10.0,False,"['High Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Irrelevant']","['Irrelevant', 'Irrelevant', 'Irrelevant', 'Irrelevant', 'Irrelevant']"
717,10,10,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance']"
718,10,10,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
719,7,7,100.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
720,12,11,91.66666666666666,True,"['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance']"
721,4,4,100.0,True,"['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
722,0,0,0.0,False,[],[]
723,4,3,75.0,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
724,4,4,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
725,0,0,0.0,False,[],[]
726,0,0,0.0,False,[],[]
727,4,4,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
728,9,9,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
729,8,8,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
730,11,9,81.81818181818183,True,"['High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
731,6,5,83.33333333333334,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
732,6,6,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance']"
733,14,12,85.71428571428571,True,"['Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']","['Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance']"
734,3,2,66.66666666666666,True,"['High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance']"
735,13,13,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
736,6,6,100.0,True,"['Irrelevant', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance']","['Irrelevant', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance']"
737,3,3,100.0,True,"['High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance']"
738,7,7,100.0,True,"['High Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
739,9,4,44.44444444444444,False,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance']"
740,15,14,93.33333333333333,True,"['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance']"
741,5,5,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
742,12,9,75.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'High Relevance']"
743,7,7,100.0,True,"['Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance']"
744,14,11,78.57142857142857,True,"['Low Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance']"
745,15,15,100.0,True,"['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance']"
746,9,9,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance']"
747,8,8,100.0,True,"['Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']","['Low Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance']"
748,3,2,66.66666666666666,True,"['High Relevance', 'Low Relevance', 'Low Relevance']","['High Relevance', 'Low Relevance', 'High Relevance']"
749,5,5,100.0,True,"['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']","['Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance']"
750,5,5,100.0,True,"['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
751,3,3,100.0,True,"['High Relevance', 'High Relevance', 'Low Relevance']","['High Relevance', 'High Relevance', 'Low Relevance']"
752,7,7,100.0,True,"['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
753,4,4,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance']"
754,5,5,100.0,True,"['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']","['Low Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance']"
755,18,14,77.77777777777779,True,"['High Relevance', 'Irrelevant', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Irrelevant', 'Low Relevance', 'Low Relevance', 'High Relevance']","['High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'High Relevance', 'Low Relevance', 'Low Relevance', 'Low Relevance', 'High Relevance']"
